from,to,w
14532,27277,0.786520663
14532,23399,0.685346189
14532,26343,0.233225771
14532,16750,0.220955704
14532,22358,0.816835283
14534,24224,0.113861006
14534,26518,0.709877848
14534,20409,0.886855564
14534,23769,0.223462956
14534,19820,0.914479041
14534,18255,0.682353282
14534,21220,0.513778963
14534,22835,0.705944653
14534,15976,0.132670214
14534,23825,0.017792684
14534,23096,0.460426896
14534,21656,0.817092059
14534,18364,0.850658935
14534,18319,0.618505283
14534,20757,0.33061946
14534,22452,0.835175836
14534,21532,0.027913333
14534,21296,0.143551671
14534,16668,0.387756846
14534,14948,0.821335848
14534,15819,0.49974713
14534,23573,0.962199499
14534,16953,0.477069489
14534,26943,0.251937797
14534,20740,0.686904886
14536,23517,0.45072742
14536,19504,0.354318326
14536,18457,0.219294319
14537,21610,0.526181845
14539,25358,0.046513347
14539,17412,0.964024654
14539,25928,0.708646007
14539,23287,0.479323474
14539,25882,0.597190804
14539,27268,0.393775456
14539,16076,0.570658925
14539,18348,0.454208364
14540,16230,0.298387642
14541,22857,0.225658373
14541,27117,0.652126065
14541,27795,0.551455873
14541,23365,0.687706344
14541,14830,0.185642419
14541,19633,0.226017019
14541,16901,0.053137006
14541,26189,0.748021262
14541,24232,0.06393811
14541,28128,0.853669467
14541,25699,0.959545568
14541,22449,0.843661222
14542,14544,0.178456431
14542,19465,0.379116436
14543,25232,0.621831265
14543,15430,0.843198415
14543,19347,0.166411112
14543,17692,0.452925336
14543,15892,0.901634096
14543,27220,0.048038665
14544,20189,0.534807953
14544,23447,0.978364351
14545,24095,0.204249272
14545,26314,0.493713475
14546,18255,0.429353
14546,23454,0.533322148
14546,25272,0.777860833
14546,26189,0.531386326
14546,27876,0.009131768
14546,18001,0.260479177
14546,14835,0.240045326
14547,27858,0.01161229
14547,24416,0.631779576
14547,26077,0.996657877
14547,17771,0.569772247
14548,16413,0.191425135
14548,22721,0.1172472
14548,18795,0.865397615
14549,23352,0.550610519
14549,21312,0.679608989
14549,28108,0.803439779
14549,19331,0.252579024
14549,20859,0.03387862
14551,20939,0.139344778
14551,25329,0.625792678
14552,14906,0.52263651
14552,18726,0.869800443
14552,28228,0.978339308
14552,25978,0.225106547
14552,14560,0.825674428
14553,27953,0.922808389
14553,27949,0.216066277
14554,23168,0.457210611
14555,21626,0.079051128
14555,25989,0.136733392
14555,25387,0.465405604
14555,19013,0.011371508
14555,19626,0.482593837
14555,26872,0.471535357
14555,22663,0.181776675
14555,26813,0.192973402
14555,18521,0.902669191
14555,22131,0.980947017
14555,28242,0.446945142
14555,15067,0.41307173
14555,23776,0.942308163
14555,14841,0.711850168
14555,21829,0.94694619
14555,19995,0.012125762
14555,17115,0.673463492
14555,22625,0.701942918
14555,26269,0.657295348
14555,26702,0.32853802
14555,18257,0.651515546
14555,18857,0.471359293
14555,25410,0.426570807
14555,19121,0.073292555
14555,23802,0.100015177
14556,20031,0.10097776
14556,23857,0.986133073
14556,17128,0.771654513
14556,22202,0.330856498
14556,17928,0.748993275
14556,24047,0.327332037
14557,21759,0.533154576
14557,21503,0.446520865
14557,27719,0.180586277
14557,15734,0.341612023
14557,16525,0.252423075
14558,24831,0.100035675
14558,22040,0.418140183
14558,27970,0.160568065
14559,23361,0.680721869
14559,25901,0.066042586
14559,16986,0.597295897
14559,17819,0.800805309
14559,15141,0.281363456
14559,26733,0.636065175
14559,21798,0.271183429
14559,22688,0.551198497
14559,20953,0.713924007
14560,22444,0.394116957
14560,16828,0.727909334
14560,18580,0.740925974
14561,20361,0.900932801
14561,28034,0.304730444
14561,17726,0.132165974
14563,18402,0.600043726
14563,24257,0.497563245
14563,23749,0.528627368
14563,20568,0.328433855
14563,20663,0.767658174
14563,15571,0.281848283
14564,21296,0.415223456
14564,14781,0.718897722
14564,18344,0.675591432
14564,17393,0.260645584
14564,21938,0.068086342
14564,17333,0.404169659
14564,17676,0.04479579
14564,28211,0.622581668
14564,18795,0.214451356
14564,26086,0.881689512
14564,23984,0.242286056
14565,14971,0.925165163
14566,22994,0.644758338
14566,25233,0.100172891
14566,16715,0.39863243
14566,25111,0.994012512
14566,19365,0.118514006
14566,27963,0.496405892
14567,25772,0.95986236
14567,27424,0.694462489
14568,20800,0.75017838
14568,26329,0.567524855
14568,20765,0.842461184
14568,26452,0.47986659
14568,25864,0.558135275
14568,26005,0.237382323
14569,26707,0.276655895
14569,26753,0.015448779
14569,21886,0.600345239
14569,16694,0.309044627
14569,20503,0.862305485
14570,26680,0.990020877
14570,27298,0.120902752
14571,20050,0.377583705
14571,22172,0.626727297
14571,23719,0.18334396
14571,16313,0.760677334
14572,27611,0.204733485
14572,27671,0.555455193
14572,26779,0.710745155
14572,27778,0.848168184
14572,25542,0.952742794
14572,17952,0.450892711
14572,22479,0.216999115
14573,26139,0.891952983
14574,23526,0.281445706
14574,25976,0.919812542
14574,26659,0.348194331
14575,23284,0.851517515
14575,18761,0.7557664
14576,27514,0.31764737
14576,22183,0.414362294
14576,18906,0.997156191
14576,22182,0.257291747
14576,20310,0.729719348
14577,24374,0.421663233
14577,16543,0.625425383
14577,22654,0.263850385
14577,24131,0.270213771
14577,16667,0.192894589
14577,24127,0.317329871
14577,15290,0.407830985
14577,23684,0.371495461
14579,14736,0.245156654
14579,20442,0.466531741
14579,18924,0.576131628
14579,18462,0.674123652
14581,21675,0.586757531
14583,19877,0.063410583
14584,21232,0.361107761
14584,19439,0.107274784
14584,21118,0.3746083
14584,16585,0.96815188
14584,18501,0.877918992
14584,17214,0.72985352
14585,15379,0.587225537
14586,21499,0.239973775
14586,26186,0.160426889
14586,22036,0.646138544
14586,27588,0.410865351
14586,16656,0.866839835
14586,25748,0.572161105
14586,23318,0.884154934
14588,25174,0.529166713
14588,24879,0.086817043
14588,16677,0.093832841
14588,20816,0.049661187
14588,25018,0.595801864
14588,25562,0.433888659
14588,19419,0.020268505
14589,19746,0.51798711
14589,22702,0.456076603
14589,27206,0.131692516
14589,24659,0.58869698
14589,14997,0.066714254
14589,18788,0.956714931
14589,16184,0.026660881
14590,17312,0.675235938
14590,21792,0.415207744
14590,20261,0.215921841
14590,26824,0.123249365
14591,14641,0.066544336
14591,18588,0.110747174
14591,23842,0.25435368
14591,26640,0.666085321
14591,16368,0.651234814
14591,22469,0.824855762
14591,24739,0.990673388
14592,22642,0.94609129
14592,27365,0.376958901
14592,18784,0.931690857
14592,22312,0.111348464
14592,27113,0.811239139
14592,18618,0.50951448
14592,18952,0.319601191
14592,17070,0.019896895
14592,17636,0.75255218
14594,16149,0.772079542
14594,15894,0.868169314
14594,25833,0.381094726
14594,21609,0.514020026
14595,27374,0.934207499
14595,25417,0.483761603
14596,26573,0.78300846
14598,14631,0.621167777
14598,17351,0.406372951
14598,25193,0.382759116
14599,17479,0.459388653
14599,16205,0.725013279
14599,27857,0.872537294
14599,22126,0.162120127
14600,17378,0.282331405
14600,25290,0.755643674
14600,16851,0.12120562
14600,19354,0.076727932
14600,18357,0.340678292
14601,25074,0.041413258
14602,25589,0.571354621
14603,15074,0.036281206
14603,20570,0.128686813
14604,27579,0.735618397
14604,21861,0.492057934
14604,26232,0.031486862
14604,15815,0.517885163
14604,19374,0.832170964
14604,16878,0.228835226
14604,21914,0.997335913
14604,19023,0.122766098
14604,24226,0.271816843
14604,20661,0.904682998
14604,27352,0.398660545
14604,26030,0.968519355
14604,24082,0.569537166
14604,28092,0.798625691
14604,20833,0.587220613
14604,22120,0.769713373
14604,25660,0.437104257
14604,19668,0.877575235
14605,27258,0.398382745
14605,18787,0.172729917
14605,17826,0.445383364
14606,24554,0.123711157
14606,19950,0.008560569
14606,15330,0.141361601
14606,19748,0.808293979
14606,22223,0.801299054
14606,26397,0.920801376
14606,23761,0.526049908
14606,16439,0.112181658
14606,15508,0.684104105
14606,25321,0.735225121
14607,19270,0.53382301
14607,18416,0.212501507
14607,16208,0.886147952
14607,24599,0.432597237
14607,25886,0.554827068
14607,20201,0.029678277
14607,26674,0.125534082
14608,15629,0.643254252
14608,21650,0.284035633
14608,26871,0.542597461
14609,25160,0.835338705
14609,24218,0.670040882
14609,20990,0.101384752
14609,23130,0.212160743
14609,16563,0.725591726
14609,21513,0.816186707
14609,26451,0.684396363
14609,28259,0.390799327
14610,18098,0.956009329
14610,17741,0.959610336
14611,21266,0.759750017
14611,15819,0.558657754
14611,15529,0.832561846
14611,25157,0.969730271
14611,19788,0.348070384
14611,17194,0.140202281
14612,17073,0.40356345
14612,17239,0.181183326
14612,18560,0.182099166
14612,25278,0.982457022
14612,15553,0.456995139
14612,22135,0.078397893
14615,22771,0.516186421
14616,25561,0.941797643
14617,18963,0.532149136
14617,19339,0.828987139
14617,24304,0.022472903
14618,18529,0.585886215
14618,26758,0.372935438
14618,21566,0.762410908
14619,21281,0.760548685
14619,26788,0.246641254
14620,21885,0.677537393
14620,22178,0.501382206
14620,23225,0.054301851
14621,24731,0.079713939
14623,20235,0.509071644
14623,24634,0.315882777
14624,17832,0.526186821
14624,25148,0.08795789
14625,22340,0.439818643
14625,24676,0.785947852
14626,16584,0.138370953
14626,16938,0.238145052
14627,15251,0.529878576
14627,24574,0.950287256
14629,20832,0.461936177
14630,17692,0.811275927
14630,19177,0.535367949
14631,23602,0.11887971
14631,27010,0.775433453
14631,19813,0.08725545
14631,17145,0.363142941
14631,16668,0.470372785
14631,14648,0.825026797
14631,26580,0.850821889
14631,20199,0.358546938
14631,14959,0.42087733
14631,21118,0.837492434
14631,14997,0.861098413
14632,23722,0.633921043
14632,28091,0.409131111
14633,21893,0.208408391
14633,17407,0.799336847
14633,20309,0.441772437
14633,16963,0.965357045
14633,22476,0.173981469
14633,15470,0.493169578
14633,22210,0.854849325
14633,20053,0.793606924
14633,25107,0.70989268
14633,18265,0.845299371
14633,24576,0.177302599
14633,23455,0.632795442
14633,24503,0.970243157
14633,15808,0.31219657
14633,27954,0.052104209
14634,22468,0.238539275
14634,21798,0.993576346
14634,15449,0.770088259
14634,18536,0.90783484
14635,18304,0.444871085
14635,24502,0.341805558
14635,18619,0.512885807
14635,15508,0.172629911
14635,16683,0.102956392
14635,27129,0.481906216
14635,18883,0.229939395
14635,24006,0.546969046
14635,25366,0.080157916
14636,15141,0.632768633
14636,20467,0.113574911
14636,26955,0.359062482
14636,26391,0.746199991
14637,22686,0.543648882
14638,14913,0.0695468
14641,27817,0.671986515
14641,24242,0.999149498
14642,19140,0.623920983
14642,21323,0.304019304
14642,24904,0.367349423
14642,24076,0.580578034
14643,20393,0.838041535
14643,21853,0.896745478
14643,18225,0.638536826
14644,15200,0.872045782
14644,27698,0.287934065
14644,24005,0.94008573
14644,24521,0.335480634
14645,18464,0.763826796
14645,18385,0.636607098
14645,25920,0.073381261
14646,24061,0.740485001
14647,27221,0.62818982
14647,16345,0.584261158
14648,23338,0.824428627
14648,19813,0.44665122
14648,20115,0.31381325
14648,27756,0.925554202
14649,26044,0.748900952
14649,16231,0.139313191
14650,26157,0.842793636
14650,23710,0.673082052
14650,27220,0.016198212
14650,20037,0.918165642
14650,21846,0.302192121
14650,23926,0.386499132
14650,16806,0.463123838
14650,15695,0.411139593
14651,16832,0.756921648
14652,20511,0.761693732
14652,22134,0.636310172
14654,19564,0.081544966
14654,20538,0.813948546
14654,19843,0.743298754
14655,28024,0.669225644
14655,16046,0.033403704
14655,17130,0.555195645
14656,15943,0.760905668
14657,25991,0.742049658
14657,24637,0.915081864
14657,25879,0.866861406
14657,21815,0.294670525
14657,17543,0.682473582
14657,14807,0.010849725
14657,24127,0.09621085
14657,27221,0.693182583
14657,15377,0.259501728
14657,23469,0.150529977
14657,25357,0.62775505
14658,23731,0.52131439
14658,15402,0.125615103
14658,18165,0.217391356
14659,23965,0.130273184
14660,17396,0.945259204
14660,25988,0.968324714
14660,26074,0.663793585
14660,23034,0.366338962
14660,20225,0.314179776
14661,24918,0.836797422
14661,16027,0.229512658
14661,14807,0.819881877
14662,18845,0.673745401
14662,24764,0.055374508
14662,18777,0.777414829
14662,26024,0.735562952
14662,21126,0.959373467
14662,25229,0.328736809
14662,16734,0.856105014
14662,28106,0.931616088
14663,24435,0.840254155
14663,22416,0.528898305
14664,17731,0.068944529
14665,22161,0.888837131
14665,27993,0.141529106
14666,23672,0.274360577
14666,15957,0.644618723
14666,23106,0.552472264
14666,18724,0.555990823
14666,20765,0.053826863
14666,25397,0.652892616
14666,27923,0.266579335
14666,23661,0.412356551
14666,21142,0.776676706
14666,20893,0.270422884
14666,15511,0.849579488
14666,17728,0.286298273
14667,16604,0.453617651
14667,25064,0.617720548
14667,19192,0.016819934
14668,27530,0.297813317
14668,25563,0.624229651
14668,21589,0.556159785
14668,17214,0.234452003
14670,20247,0.388641159
14670,24576,0.189820777
14670,27514,0.042026233
14671,14710,0.974407302
14671,25444,0.86733968
14671,15865,0.787417937
14672,23085,0.825427548
14672,16965,0.156073888
14672,19868,0.652672877
14672,24951,0.225373988
14672,21633,0.402342481
14672,18689,0.914408424
14672,25414,0.328009051
14672,21196,0.70185506
14672,24127,0.366103249
14672,20162,0.207816107
14672,16922,0.382497347
14672,23165,0.952402233
14672,18425,0.116494452
14672,17742,0.657256759
14672,23333,0.485008899
14672,24888,0.833810528
14672,22634,0.846851168
14672,18050,0.157800211
14672,27211,0.164706312
14672,23799,0.2881187
14672,22820,0.272711242
14675,23143,0.454537103
14675,23941,0.459356921
14675,15286,0.660591914
14675,22165,0.394741731
14676,23140,0.504538075
14676,16509,0.032730214
14677,17547,0.610170286
14677,17080,0.841678846
14677,18627,0.280283444
14677,21459,0.075761072
14677,17965,0.228624538
14678,24801,0.950324405
14678,19794,0.667959062
14679,21337,0.066509705
14680,22912,0.595689704
14680,20401,0.317492674
14681,16712,0.541489042
14681,26309,0.230893457
14681,26413,0.006595323
14681,19854,0.489832168
14681,27596,0.964055786
14681,26265,0.468029992
14681,18669,0.985040238
14681,24873,0.869230422
14683,21236,0.424034661
14683,26379,0.175470921
14683,17952,0.684442115
14683,23358,0.063192737
14684,26212,0.597290108
14684,15561,0.29879912
14685,15190,0.525372831
14685,22300,0.994367969
14686,23722,0.821658847
14686,23218,0.655579155
14686,23237,0.419632877
14686,15547,0.278577075
14687,15421,0.690291643
14687,15124,0.664133719
14687,27808,0.090443114
14687,17189,0.710067962
14688,24706,0.31564394
14689,16232,0.053954842
14689,25876,0.60283496
14689,25998,0.228086722
14689,16958,0.151422282
14689,26998,0.350050181
14689,19941,0.257828134
14689,25381,0.769531999
14689,15857,0.493742843
14690,26180,0.127018874
14691,16210,0.233139296
14691,18618,0.384534592
14691,20986,0.719631742
14692,24389,0.400996094
14692,15437,0.03767808
14694,23499,0.90596621
14694,23225,0.717207318
14694,21893,0.862484428
14694,28211,0.342599944
14694,15271,0.168482789
14694,28143,0.616432677
14694,17423,0.91048279
14695,26063,0.708175833
14695,18689,0.331983322
14695,24098,0.742482021
14696,16187,0.41649034
14696,20661,0.971345552
14696,18874,0.975973124
14696,25653,0.310033727
14697,22480,0.631757749
14697,21323,0.185806338
14697,25157,0.283754364
14697,18048,0.394089361
14697,23608,0.876485584
14697,21254,0.990568129
14697,20099,0.740556529
14699,19281,0.115974068
14699,26902,0.277763651
14699,16812,0.094825373
14700,20956,0.629428045
14701,21499,0.599897763
14701,20664,0.375790333
14701,27536,0.380704636
14703,15575,0.359488413
14703,25810,0.871136207
14703,15031,0.85197196
14703,23273,0.133532542
14703,25680,0.568555414
14703,24241,0.090045083
14703,21244,0.68804873
14704,14820,0.381907074
14705,18001,0.983297652
14705,22557,0.281398381
14705,23108,0.222195177
14706,16433,0.143129496
14706,24543,0.748806683
14706,20714,0.409999922
14706,18259,0.110525585
14706,21889,0.974311327
14706,18454,0.118175467
14706,24965,0.056585256
14707,20021,0.244381519
14707,17114,0.91604876
14707,17843,0.586575208
14707,16258,0.639363699
14707,17712,0.846608026
14708,20950,0.80362882
14710,22160,0.287976223
14710,26184,0.99170368
14710,18419,0.99444522
14710,27300,0.54445314
14711,21497,0.445766512
14711,17904,0.894567385
14711,19168,0.336667186
14711,17201,0.396656698
14711,22507,0.304394517
14711,15603,0.277415475
14712,24294,0.550520632
14712,24323,0.478940265
14712,16957,0.934258376
14712,20545,0.82134672
14712,19004,0.333219506
14713,18732,0.968990567
14713,18496,0.282426839
14716,21700,0.167335904
14718,24678,0.776677079
14719,18084,0.174556889
14719,17281,0.327531926
14719,23324,0.01043217
14719,20130,0.057212807
14719,19781,0.29433398
14720,14867,0.94858462
14723,28119,0.297515501
14723,22425,0.956144221
14723,27458,0.284420082
14723,23377,0.329011534
14724,15308,0.010073091
14724,20601,0.430854342
14724,22149,0.299943649
14724,14911,0.110023467
14724,19122,0.700924498
14726,16511,0.862115068
14727,19356,0.361601683
14727,19251,0.353854077
14727,23237,0.080700654
14727,26097,0.23304898
14727,23696,0.211146835
14727,17615,0.041638854
14727,25658,0.332058908
14728,21398,0.720389318
14728,23379,0.697060802
14728,20959,0.038196606
14728,18719,0.00101595
14728,14959,0.984051315
14728,16438,0.388567535
14728,25608,0.497467598
14728,18591,0.308212405
14728,23721,0.037544347
14728,25858,0.839936812
14728,20558,0.717367292
14728,22871,0.84374084
14728,16083,0.812491215
14728,20956,0.701069597
14728,21110,0.758132326
14728,27042,0.428778904
14728,16299,0.352537861
14728,15548,0.899233815
14728,18280,0.856419633
14728,17145,0.875322891
14729,14927,0.597739607
14730,22784,0.970788021
14731,19830,0.311020716
14731,25494,0.730348202
14731,28054,0.068147241
14731,15847,0.877142753
14731,18034,0.307158669
14731,22548,0.742583771
14731,19750,0.674488923
14731,26244,0.927268489
14731,24552,0.593635698
14731,23417,0.621914128
14732,23684,0.205901957
14733,25828,0.21637664
14733,27001,0.332252344
14735,26194,0.462466292
14735,25717,0.816901317
14736,18462,0.19290657
14737,18963,0.649402723
14738,24075,0.414769736
14738,17314,0.115323262
14738,17443,0.957148967
14739,25735,0.984559241
14739,25446,0.27376938
14740,25598,0.775643628
14741,25748,0.494373446
14741,16903,0.342784243
14742,14942,0.510068467
14742,18510,0.66760594
14743,26591,0.741421401
14743,19849,0.685098192
14743,24279,0.691930791
14744,18560,0.461002331
14744,15836,0.804063832
14745,17075,0.37816056
14745,24272,0.671055229
14746,18669,0.194426748
14746,19576,0.562059765
14748,17992,0.134198
14748,16905,0.053632967
14748,25559,0.309798289
14748,23978,0.534680605
14748,20950,0.717083627
14748,28056,0.378541006
14748,21804,0.275139656
14748,26743,0.834120372
14748,25287,0.88092366
14748,18867,0.258074798
14748,27087,0.401206459
14750,24425,0.249846146
14751,23086,0.732004718
14752,16373,0.346727358
14752,17250,0.805757376
14753,23997,0.289036988
14753,17984,0.713747802
14753,27927,0.37128865
14753,23225,0.174588223
14753,22184,0.958517125
14753,23938,0.768959144
14753,15064,0.051631406
14753,24279,0.058863282
14755,23188,0.745041471
14755,27760,0.517233632
14755,17727,0.304586745
14755,16322,0.355935269
14757,19124,0.944519341
14758,27454,0.372961873
14758,17422,0.869701457
14758,21303,0.848572051
14758,15932,0.029403149
14758,21014,0.49679455
14758,17880,0.233089008
14758,27124,0.840432278
14758,27458,0.699124335
14758,27030,0.75340343
14758,16510,0.614721875
14758,25482,0.237525593
14758,26905,0.825792564
14759,14820,0.450358332
14759,25786,0.037886989
14759,26361,0.295946175
14759,26422,0.426281031
14760,19428,0.33544334
14760,27119,0.478365507
14761,25818,0.597691969
14763,16600,0.625869468
14763,18250,0.553800676
14763,28176,0.931440043
14763,18291,0.98659208
14763,25545,0.68498026
14763,23598,0.360172684
14763,26469,0.424767688
14763,23624,0.98839959
14763,28156,0.078071639
14763,21878,0.626780336
14763,27025,0.661280767
14764,17137,0.02829364
14764,16956,0.807429269
14765,16131,0.020414603
14766,25523,0.882698848
14766,25559,0.222810812
14766,14768,0.522871807
14767,20387,0.378188836
14767,24288,0.106488617
14767,27927,0.616425943
14767,28231,0.553599768
14767,19601,0.861081359
14767,24295,0.227416192
14767,27374,0.144996293
14767,21962,0.186603622
14767,23997,0.312546838
14767,26640,0.49331529
14767,19522,0.888176069
14767,22184,0.020658123
14767,15064,0.57619156
14767,18708,0.520921803
14768,27664,0.707200752
14768,25559,0.698181483
14768,22273,0.34529205
14769,17837,0.610044253
14770,18798,0.261710335
14770,16276,0.271749516
14770,23584,0.883226897
14771,18784,0.126370357
14771,18704,0.471033681
14771,24062,0.404081716
14771,17763,0.050188268
14771,17022,0.305677116
14771,20479,0.861561149
14771,25397,0.97400877
14771,26717,0.919906669
14771,21079,0.460981787
14771,18521,0.050726097
14771,20046,0.425903034
14771,23372,0.842495042
14771,25956,0.769615705
14771,25525,0.740134974
14771,25163,0.165570879
14771,23719,0.638888706
14771,27702,0.472689513
14771,19219,0.879369395
14771,22892,0.763862092
14771,18940,0.612329455
14771,25559,0.276972874
14771,20053,0.101522837
14771,23566,0.422467568
14771,19445,0.314587702
14771,16108,0.795954635
14771,21798,0.028439604
14771,23225,0.680784019
14771,23696,0.190417844
14771,21849,0.604202494
14771,26077,0.01558022
14772,21000,0.300015937
14772,21503,0.033984986
14773,25068,0.805903085
14776,17173,0.735450515
14776,19441,0.987736179
14776,22892,0.180038653
14776,24086,0.38428679
14777,22008,0.284667171
14777,19640,0.059267743
14777,18573,0.126159807
14777,17975,0.608481747
14777,24951,0.758867432
14777,27091,0.546852905
14777,23916,0.251813149
14777,19680,0.707351798
14777,20998,0.033719837
14777,24040,0.144154935
14777,26675,0.443642131
14778,21377,0.026389759
14778,16795,0.491555465
14778,26253,0.944542977
14778,22382,0.900610155
14778,20390,0.969599484
14778,18906,0.105842902
14778,14895,0.070701102
14779,25652,0.557195642
14781,27263,0.200868736
14781,18159,0.389288678
14781,18021,0.063454447
14782,20159,0.547400051
14782,15862,0.434293918
14782,21939,0.646302362
14782,17776,0.218698387
14782,20039,0.968659177
14782,26104,0.18240958
14782,26698,0.231370657
14782,27467,0.453081808
14782,19337,0.080797321
14783,15037,0.0861507
14783,18425,0.761605994
14783,22729,0.213827664
14783,26156,0.090238764
14783,18603,0.633393734
14783,26314,0.558234194
14783,22947,0.423949941
14783,22605,0.901062376
14783,27969,0.29564194
14783,17020,0.006034465
14783,27538,0.372795383
14784,20487,0.721270449
14784,27286,0.575361709
14784,23033,0.050400395
14784,26606,0.384943893
14787,23963,0.486064443
14787,15605,0.228045956
14787,26454,0.076874315
14787,17199,0.234658771
14789,25738,0.880037954
14789,20610,0.356321336
14790,23267,0.95945727
14791,17593,0.703712462
14791,26061,0.482892694
14791,17456,0.61286519
14791,28156,0.644221875
14792,24182,0.957451677
14792,26584,0.646673066
14792,17350,0.925705419
14792,28234,0.734009593
14792,15116,0.069418258
14793,21788,0.34322166
14793,24020,0.478008287
14793,27569,0.361290741
14794,15282,0.261487893
14794,28149,0.938792802
14794,15811,0.263791418
14794,22326,0.141147409
14794,23016,0.233664237
14794,17672,0.214389924
14794,25272,0.065676655
14794,27129,0.511256519
14795,17760,0.690694464
14795,26176,0.170224408
14795,18251,0.952554947
14796,24069,0.621941745
14796,25197,0.029388527
14796,24415,0.196438589
14796,22907,0.144752807
14797,19404,0.73219148
14798,19760,0.966385503
14798,26322,0.087504588
14798,21149,0.386594408
14798,18999,0.125713263
14799,22581,0.393116203
14802,26943,0.317147933
14803,27770,0.286315973
14803,26976,0.442263075
14803,15251,0.864641296
14804,26169,0.456805019
14804,24068,0.618921451
14804,16192,0.636830649
14805,15708,0.434412675
14805,19382,0.057476978
14805,22842,0.836250995
14807,17501,0.798739351
14807,17906,0.860167587
14807,19641,0.168963793
14807,23857,0.956077528
14807,16509,0.466890974
14807,20931,0.876214627
14807,16276,0.002835669
14807,21057,0.566471871
14808,16188,0.641508869
14809,23254,0.51517388
14809,16955,0.850779518
14809,19409,0.74645001
14809,20367,0.247697009
14809,19381,0.996507367
14809,21845,0.431777561
14809,27421,0.138394886
14809,21823,0.304637949
14809,21353,0.401402946
14810,20153,0.554460165
14811,25330,0.090503254
14813,15322,0.177843289
14813,23666,0.677223985
14813,18237,0.628102218
14814,22726,0.623005753
14814,24211,0.297922128
14814,15634,0.050119512
14814,20880,0.371998791
14814,22923,0.172338824
14814,25329,0.167603531
14814,25865,0.080289596
14814,28127,0.364437153
14814,20113,0.826610718
14814,23687,0.83996124
14814,15321,0.390104229
14815,19133,0.511376548
14815,20200,0.432571499
14816,16114,0.642786712
14816,20171,0.771694806
14816,18533,0.43359433
14817,24924,0.268887284
14817,26781,0.919785002
14817,25957,0.612463206
14817,26077,0.889956768
14817,22297,0.394356643
14817,22210,0.95020387
14817,20998,0.568181111
14817,19263,0.71448723
14817,23534,0.042150718
14818,25780,0.665020322
14818,19350,0.446575366
14820,23561,0.248766418
14820,26422,0.49009674
14820,25786,0.731297797
14820,26361,0.411024932
14821,19741,0.399026509
14821,17832,0.492164562
14822,19098,0.162587141
14822,21950,0.441347924
14822,27221,0.512064728
14823,14994,0.186147268
14824,22866,0.608659758
14824,25866,0.287492471
14825,19942,0.513817758
14825,14958,0.156614942
14825,22882,0.353430666
14825,18400,0.799761256
14826,15397,0.679655267
14826,24405,0.368809265
14826,23872,0.832387202
14826,23893,0.371565861
14827,21859,0.620486619
14827,23576,0.835539327
14827,18415,0.896557311
14827,25584,0.222040676
14827,25226,0.497824956
14827,15443,0.195112503
14827,20825,0.050199105
14828,18704,0.287257994
14828,25229,0.45746206
14828,15430,0.76110473
14828,20598,0.15086496
14828,16734,0.401445046
14828,19171,0.390878673
14829,17202,0.301765796
14829,23174,0.8319535
14829,20910,0.115363052
14829,16230,0.938234635
14829,15375,0.042349072
14830,23942,0.453110789
14830,24589,0.567059411
14830,14965,0.580337781
14830,23674,0.950359981
14830,25083,0.458712185
14830,24298,0.811739009
14832,18084,0.812011416
14832,21010,0.71692057
14832,20130,0.178417576
14833,27618,0.911378569
14833,27044,0.529647954
14835,14953,0.531470439
14835,18001,0.728296037
14835,17219,0.749974466
14835,27681,0.593961518
14835,25805,0.702791368
14835,26189,0.996543143
14835,24922,0.986204416
14837,24836,0.267671321
14838,17749,0.53404
14838,23138,0.673106038
14838,17687,0.296690683
14838,18024,0.750338323
14839,23653,0.693431322
14839,23702,0.176667779
14839,19083,0.456543262
14839,15126,0.168103796
14840,25062,0.10527301
14840,22278,0.233261413
14840,27313,0.070696069
14840,23298,0.231480538
14840,15201,0.123122678
14840,16526,0.838196805
14840,25140,0.705700101
14842,19748,0.465605537
14843,27927,0.010176402
14843,21962,0.642614724
14843,17188,0.485962234
14843,22511,0.876404782
14843,22894,0.327517632
14846,19443,0.518274049
14846,21387,0.531923212
14847,15616,0.403027801
14848,18457,0.685878771
14849,26925,0.097367122
14849,14912,0.684879313
14849,16978,0.030275469
14849,21216,0.444239598
14851,14863,0.293476814
14851,15529,0.374101335
14851,24659,0.633750071
14851,21211,0.81670282
14851,16906,0.569791924
14851,18029,0.651248059
14851,17713,0.427624568
14852,16911,0.436717368
14852,25869,0.941392746
14853,21246,0.361635147
14853,15182,0.228494988
14853,15086,0.543459323
14853,20234,0.330636494
14853,17122,0.932395896
14853,25272,0.822472933
14853,28182,0.630769344
14853,14958,0.444786114
14853,23472,0.876772225
14854,26320,0.087983144
14854,24167,0.216755713
14854,24322,0.675993334
14857,27020,0.706349512
14857,14914,0.731900717
14857,20222,0.38646832
14857,17532,0.636980669
14857,26683,0.75953674
14858,17162,0.882006425
14860,19883,0.854833848
14860,24575,0.197028467
14861,15561,0.142265451
14862,15322,0.485690784
14862,23502,0.674005688
14862,24675,0.174674913
14862,25261,0.668101023
14862,14957,0.748110089
14862,21762,0.591284687
14862,26005,0.106750239
14862,22230,0.296721052
14864,24836,0.019962736
14865,27872,0.563981708
14865,15920,0.49848154
14865,17791,0.987290681
14865,26661,0.334427856
14866,24854,0.695683467
14866,16170,0.891053465
14866,24373,0.977234671
14867,25339,0.542757215
